instrument,datetime,open,high,low,close,volume
AAPL,4/27/2011,10.6001683,10.60347908,10.4454877,10.53727245,356213200
AAPL,4/28/2011,10.41810375,10.5252362,10.39794098,10.43495655,360959200
AAPL,4/29/2011,10.43585779,10.6516286,10.43254702,10.53667164,1006345200
AAPL,5/2/2011,10.52493356,10.54690198,10.39733701,10.42080975,442713600
AAPL,5/3/2011,10.47226871,10.52944623,10.40094647,10.4785881,313348000
AAPL,5/4/2011,10.48039615,10.58783074,10.43886683,10.51981926,389250400
AAPL,5/5/2011,10.48461012,10.56134935,10.41389055,10.43495655,335969200
AAPL,5/6/2011,10.52342892,10.53275775,10.41870323,10.43224525,280134400
AAPL,5/9/2011,10.4683559,10.50868223,10.42833171,10.46053219,204747200
AAPL,5/10/2011,10.4993568,10.52343223,10.43224854,10.5162096,282091600
AAPL,5/11/2011,10.50326928,10.53276088,10.38951527,10.4494009,336000000
AAPL,5/12/2011,10.4159975,10.44609099,10.3001373,10.42953873,322000000
AAPL,5/13/2011,10.40215238,10.4199068,10.24235535,10.24686909,326116000
AAPL,5/16/2011,10.20774636,10.2685352,10.00912733,10.03019333,449775200
AAPL,5/17/2011,9.991075436,10.11566257,9.952856092,10.11566257,452334400
AAPL,5/18/2011,10.12559472,10.26342336,10.1114508,10.2279129,334776400
AAPL,5/19/2011,10.29441811,10.30434882,10.1917986,10.24777317,261170000
AAPL,5/20/2011,10.21858342,10.26041408,10.08195855,10.08797741,337968400
AAPL,5/23/2011,9.929983219,10.11084543,9.913431765,10.06329727,383600000
AAPL,5/24/2011,10.09639999,10.1084377,9.971210197,9.996789932,321927200
AAPL,5/25/2011,10.03410628,10.18848714,10.0166524,10.13492012,294224000
AAPL,5/26/2011,10.11054711,10.13823305,10.06420271,10.08135605,222560800
AAPL,5/27/2011,10.07533794,10.16050277,10.06059214,10.15388203,203599200
AAPL,5/31/2011,10.26492373,10.467453,10.2619135,10.467453,417754400
AAPL,6/1/2011,10.49875544,10.59685961,10.37176075,10.39764023,554682800
AAPL,6/2/2011,10.4274325,10.47197124,10.36122667,10.41539478,338783200
AAPL,6/3/2011,10.3275206,10.39222131,10.29231069,10.33534431,313250000
AAPL,6/6/2011,10.40335754,10.44398363,10.16591883,10.17284012,461941200
AAPL,6/7/2011,10.17675343,10.17825775,9.988065852,9.992279053,529785200
AAPL,6/8/2011,9.984452265,10.07533458,9.950446933,9.99829483,333723600
AAPL,6/9/2011,10.0286895,10.0413291,9.953455406,9.975725174,275088800
AAPL,6/10/2011,9.947438515,9.980842771,9.795766527,9.8075037,433955200
AAPL,6/13/2011,9.846626137,9.880030398,9.782527306,9.828570366,329473200
AAPL,6/14/2011,9.930888819,10.02869326,9.91012416,10.00431728,334569200
AAPL,6/15/2011,9.923365523,9.939916981,9.776809137,9.83308506,399196000
AAPL,6/16/2011,9.837599626,9.891165862,9.579697556,9.785236359,510591200
AAPL,6/17/2011,9.900493325,9.908317839,9.610691366,9.637775421,615020000
AAPL,6/20/2011,9.550502628,9.560734683,9.344060677,9.4891119,640645600
AAPL,6/21/2011,9.530042376,9.80449508,9.485503629,9.789448738,493382400
AAPL,6/22/2011,9.785233558,9.897784578,9.701573053,9.70849514,390583200
AAPL,6/23/2011,9.598055647,9.981749526,9.573379929,9.967906952,559759200
AAPL,6/24/2011,9.972117917,10.02568415,9.783129778,9.821047783,439807200
AAPL,6/27/2011,9.858363078,10.04825363,9.848131019,9.992279053,339813600
AAPL,6/28/2011,10.04073034,10.13251592,10.03441094,10.08918095,294299600
AAPL,6/29/2011,10.11265528,10.122586,9.987465427,10.0524683,352545200
AAPL,6/30/2011,10.07232457,10.11535899,10.01635082,10.10151482,322954800
AAPL,7/1/2011,10.10994359,10.33715022,10.05727979,10.3299284,435313200
AAPL,7/5/2011,10.32210408,10.52764364,10.30705774,10.51560593,355054000
AAPL,7/6/2011,10.50115905,10.65614179,10.43374946,10.58572197,444626000
AAPL,7/7/2011,10.67329698,10.77350814,10.65313341,10.74943352,399663600
AAPL,7/8/2011,10.63327027,10.83369417,10.59896359,10.82496643,489633200
AAPL,7/11/2011,10.7235561,10.82677752,10.61762579,10.65313625,442674400
AAPL,7/12/2011,10.63899022,10.76387951,10.49123087,10.64561176,451609200
AAPL,7/13/2011,10.78343595,10.833693,10.72475332,10.77410793,391638800
AAPL,7/14/2011,10.86409419,10.88215077,10.72355743,10.76659107,430533600
AAPL,7/15/2011,10.86890355,10.98416185,10.80871659,10.9817543,484467200
AAPL,7/18/2011,10.99710324,11.27456614,10.9925895,11.2489872,572653200
AAPL,7/19/2011,11.37538177,11.39494265,11.2345437,11.34077454,819145600
AAPL,7/20/2011,11.92067601,11.92518975,11.61612826,11.64321232,941340400
AAPL,7/21/2011,11.64471523,11.73830562,11.55292968,11.65494728,526534400
AAPL,7/22/2011,11.68594623,11.88847637,11.66879289,11.83581257,516728800
AAPL,7/25/2011,11.7470332,12.03743699,11.72506558,11.99229717,589806000
AAPL,7/26/2011,12.03743806,12.17285993,12.0278087,12.14005756,476582400
AAPL,7/27/2011,12.05519708,12.11688918,11.80120687,11.81444836,659324400
AAPL,7/28/2011,11.78525411,11.94685599,11.68022707,11.79127216,594034000
AAPL,7/29/2011,11.66547975,11.89148256,11.55593898,11.75094509,632584400
AAPL,8/1/2011,11.9706331,12.02239367,11.8078266,11.93963718,612836000
AAPL,8/2/2011,11.96672141,11.97424458,11.68685093,11.70370293,639539600
AAPL,8/3/2011,11.76599421,11.84333532,11.50297738,11.81384373,732508000
AAPL,8/4/2011,11.71874669,11.77622476,11.35581768,11.35641956,871407600
AAPL,8/5/2011,11.44880936,11.54089628,10.91103687,11.24357033,1204590800
AAPL,8/8/2011,10.88455333,11.06752258,10.62364188,10.6293602,1143833600
AAPL,8/9/2011,10.87281539,11.27336186,10.68322542,11.25530529,1082583600
AAPL,8/10/2011,11.16923707,11.27456464,10.90892835,10.94473934,878656800
AAPL,8/11/2011,11.15027918,11.2986412,10.97573634,11.2459774,741969200
AAPL,8/12/2011,11.37748714,11.42473397,11.26192828,11.34498692,528976000
AAPL,8/15/2011,11.42443208,11.58513236,11.37808769,11.53818607,460544000
AAPL,8/16/2011,11.48131314,11.53698638,11.31700149,11.45001507,498750000
AAPL,8/17/2011,11.50508282,11.57158918,11.37537927,11.44880772,442061200
AAPL,8/18/2011,11.15991213,11.2143824,10.87492521,11.01576328,851435200
AAPL,8/19/2011,10.89899877,11.04435137,10.71332143,10.71422386,775888400
AAPL,8/22/2011,10.96941916,10.98055445,10.68593737,10.72656345,535315200
AAPL,8/23/2011,10.84272338,11.24417233,10.74341464,11.24296856,656835200
AAPL,8/24/2011,11.23905763,11.40427167,11.15268902,11.32061195,626267600
AAPL,8/25/2011,10.9865711,11.29864204,10.98416356,11.24658012,871346000
AAPL,8/26/2011,11.16984193,11.54992438,11.15870744,11.54330444,641477200
AAPL,8/29/2011,11.68173195,11.78164337,11.67631579,11.73559952,405269200
AAPL,8/30/2011,11.68384183,11.79187834,11.62245108,11.7362051,417922400
AAPL,8/31/2011,11.75365935,11.79910053,11.49154408,11.58092213,522586400
AAPL,9/1/2011,11.61071494,11.65645665,11.45723726,11.46656609,343725200
AAPL,9/2/2011,11.27727268,11.37537843,11.18970113,11.25650883,438939200
AAPL,9/6/2011,11.05548428,11.44549738,11.02870076,11.42774296,509698000
AAPL,9/7/2011,11.60288931,11.60409308,11.49575524,11.55383682,350576800
AAPL,9/8/2011,11.50779261,11.69467453,11.50508452,11.56015587,416158400
AAPL,9/9/2011,11.5538354,11.61612857,11.28570053,11.35973167,564813200
AAPL,9/12/2011,11.22491021,11.46204671,11.1918065,11.43375969,467832400
AAPL,9/13/2011,11.49996624,11.62244717,11.44308925,11.57459927,440560400
AAPL,9/14/2011,11.64682547,11.80301122,11.60890747,11.71543884,534724400
AAPL,9/15/2011,11.77953754,11.8466466,11.73349449,11.8255806,417818800
AAPL,9/16/2011,11.90322088,12.05248451,11.8878732,12.05248451,698513200
AAPL,9/19/2011,11.94715795,12.43557739,11.89299065,12.38742733,823860800
AAPL,9/20/2011,12.49636687,12.72537998,12.37418727,12.44219875,775754000
AAPL,9/21/2011,12.62847632,12.68715897,12.39856161,12.40277481,605976000
AAPL,9/22/2011,12.06843273,12.33295541,11.93812731,12.092206,968480800
AAPL,9/23/2011,12.04586772,12.24027283,12.03292758,12.16684437,546277200
AAPL,9/26/2011,12.03322815,12.15721422,11.77562744,12.13283825,812876400
AAPL,9/27/2011,12.30015519,12.31580341,11.97905681,12.01516914,632497600
AAPL,9/28/2011,12.04315487,12.14998756,11.93241032,11.94745827,429637600
AAPL,9/29/2011,12.0952189,12.10394584,11.62244771,11.75365639,651086800
AAPL,9/30/2011,11.64983411,11.7031006,11.47107805,11.47529125,547640800
AAPL,10/3/2011,11.44670008,11.51501209,11.23002608,11.27305889,669099200
AAPL,10/4/2011,11.27215475,11.48973114,10.66035298,11.2098608,1233677200
AAPL,10/5/2011,11.07023032,11.43014912,10.84272235,11.3829031,786469600
AAPL,10/6/2011,11.23484107,11.57941298,11.18879802,11.35641956,812582400
AAPL,10/7/2011,11.30857234,11.36755553,11.08919021,11.12861252,535458000
AAPL,10/10/2011,11.40818014,11.70068932,11.38169717,11.70068932,442514800
AAPL,10/11/2011,11.81384601,12.13313963,11.78164633,12.04616833,605687600
AAPL,10/12/2011,12.25832689,12.31580497,12.04165283,12.10334492,622286000
AAPL,10/13/2011,12.18730502,12.29112911,12.1232062,12.29112911,426185200
AAPL,10/14/2011,12.54391717,12.69950104,12.49697007,12.69950104,573367200
AAPL,10/17/2011,12.69167327,12.8409377,12.51712963,12.63900948,686044800
AAPL,10/18/2011,12.69227509,12.78406146,12.51863549,12.70672035,881602400
AAPL,10/19/2011,12.078067,12.2908284,11.97123428,11.9959116,1104059600
AAPL,10/20/2011,12.03743779,12.04797038,11.8631963,11.89629841,549270400
AAPL,10/21/2011,11.98026152,12.01155877,11.75907293,11.82287121,621244400
AAPL,10/24/2011,11.92248408,12.23304913,11.89901133,12.2110815,502138000
AAPL,10/25/2011,12.18880606,12.23454856,11.95859086,11.97032642,430427200
AAPL,10/26/2011,12.09040494,12.11417983,11.83129912,12.05549717,456304800
AAPL,10/27/2011,12.26494602,12.30828179,12.09431583,12.17857742,494664800
AAPL,10/28/2011,12.12772062,12.22853448,12.11297482,12.18640327,322842800
AAPL,10/31/2011,12.11026685,12.31821397,12.06903807,12.18128777,385501200
AAPL,11/1/2011,11.95949701,12.02239206,11.83340476,11.93241215,531790000
AAPL,11/2/2011,12.0401495,12.0506821,11.89028234,11.95949841,327350800
AAPL,11/3/2011,12.0094537,12.13975917,11.89780669,12.12982845,441386400
AAPL,11/4/2011,12.09852813,12.14095987,12.01215955,12.04466057,302229200
AAPL,11/7/2011,12.03473468,12.03744276,11.92098065,12.0293169,270275600
AAPL,11/8/2011,12.10394636,12.27818867,12.08438548,12.22492218,400442000
AAPL,11/9/2011,11.94625724,12.06422445,11.86380129,11.89539909,558684000
AAPL,11/10/2011,11.9480632,11.95348017,11.50027057,11.59265804,744752400
AAPL,11/11/2011,11.63448488,11.69738073,11.4433906,11.57459927,653786000
AAPL,11/14/2011,11.54149513,11.59355784,11.38139756,11.4132967,432905200
AAPL,11/15/2011,11.45964299,11.72145687,11.4190169,11.7012949,430810800
AAPL,11/16/2011,11.71393508,11.77081209,11.56557303,11.57911587,349210400
AAPL,11/17/2011,11.55534022,11.5733968,11.30014707,11.35762596,479900400
AAPL,11/18/2011,11.40306658,11.43526626,11.28148807,11.28329372,371938000
AAPL,11/21/2011,11.14667316,11.18519387,11.01155337,11.10484409,447980400
AAPL,11/22/2011,11.16532758,11.3732747,11.16292004,11.33054161,409021200
AAPL,11/23/2011,11.27035461,11.31037962,11.0407404,11.04405117,428271200
AAPL,11/25/2011,11.08708239,11.16923778,10.93360476,10.94112873,254760800
AAPL,11/28/2011,11.20535397,11.33686323,11.1445651,11.31880665,346413200
AAPL,11/29/2011,11.31037956,11.40035948,11.14065177,11.23093224,375855200
AAPL,11/30/2011,11.47438733,11.50417947,11.38440663,11.50177193,405938400
AAPL,12/1/2011,11.512005,11.70640928,11.45813744,11.67420959,387181200
AAPL,12/2/2011,11.73138988,11.84574579,11.69377322,11.72747803,379055600
AAPL,12/5/2011,11.84152884,11.92940255,11.74823897,11.82708359,357210000
AAPL,12/6/2011,11.81203914,11.87583823,11.71784682,11.76509285,283598000
AAPL,12/7/2011,11.73439915,11.76479399,11.63900225,11.70912075,304746400
AAPL,12/8/2011,11.78014082,11.90201989,11.74342659,11.75636673,376356400
AAPL,12/9/2011,11.82227328,11.85808428,11.76750246,11.84544468,296993200
AAPL,12/12/2011,11.78705789,11.85386559,11.71994966,11.79187298,301067200
AAPL,12/13/2011,11.82678154,11.89900701,11.6492293,11.70068932,338928800
AAPL,12/14/2011,11.63719356,11.65765768,11.36574953,11.44128418,406887600
AAPL,12/15/2011,11.53577759,11.54811584,11.3847075,11.4036665,256200000
AAPL,12/16/2011,11.44640234,11.56045689,11.42262826,11.46626377,421478400
AAPL,12/19/2011,11.50989971,11.58152251,11.45001248,11.5020752,235530400
AAPL,12/20/2011,11.66909652,11.92007813,11.65405018,11.91556358,337215200
AAPL,12/21/2011,11.93782867,11.95618658,11.79699062,11.93060684,262948000
AAPL,12/22/2011,11.94716108,12.01126153,11.92007783,11.99380684,202358800
AAPL,12/23/2011,12.02811159,12.14547691,12.02209273,12.1376524,269399200
AAPL,12/27/2011,12.13073002,12.31099038,12.12832168,12.23395061,265076000
AAPL,12/28/2011,12.24478693,12.28571357,12.07776722,12.116889,228662000
AAPL,12/29/2011,12.13976011,12.20747107,12.05279042,12.19152069,215978000
AAPL,12/30/2011,12.14306618,12.22642615,12.1424651,12.18790627,179662000
AAPL,1/3/2012,12.32031952,12.41360939,12.3082818,12.37539005,302220800
AAPL,1/4/2012,12.3383745,12.47921335,12.31670742,12.44189644,260022000
AAPL,1/5/2012,12.48733674,12.59567294,12.41872258,12.58002472,271269600
AAPL,1/6/2012,12.63238854,12.7220671,12.61583709,12.7115345,318292800
AAPL,1/9/2012,12.80482728,12.87253742,12.679938,12.69137383,394024400
AAPL,1/10/2012,12.81716328,12.81987217,12.68445029,12.73681355,258196400
AAPL,1/11/2012,12.71995723,12.72507366,12.61854233,12.71604538,215084800
AAPL,1/12/2012,12.70792346,12.72658111,12.60169264,12.68113995,212587200
AAPL,1/13/2012,12.63028249,12.65285199,12.59898443,12.63359165,226021600
AAPL,1/17/2012,12.76570313,12.8195715,12.72838702,12.78075027,242897200
AAPL,1/18/2012,12.84876303,12.92429769,12.82890161,12.91346455,276791200
AAPL,1/19/2012,12.9447623,12.98147572,12.8352215,12.87253761,261738400
AAPL,1/20/2012,12.86471181,12.86501236,12.63178686,12.64833832,413974400
AAPL,1/23/2012,12.71966004,12.89360179,12.70852555,12.86230373,306062400
AAPL,1/24/2012,12.79278983,12.79278983,12.62577014,12.65165043,547638000
AAPL,1/25/2012,13.67573542,13.67603596,13.35343322,13.44160748,958314000
AAPL,1/26/2012,13.49276877,13.50570811,13.33568058,13.38051987,323985200
AAPL,1/27/2012,13.37178956,13.4963775,13.35463702,13.46026516,299709200
AAPL,1/30/2012,13.41301181,13.6594787,13.40338245,13.6326952,379341200
AAPL,1/31/2012,13.71034188,13.79008974,13.63450588,13.7371254,391683600
AAPL,2/1/2012,13.79520684,13.81266072,13.70913959,13.72839832,270046000
AAPL,2/2/2012,13.71967502,13.75789357,13.66189559,13.69620228,186796400
AAPL,2/3/2012,13.76180543,13.8430576,13.70944216,13.83342743,286599600
AAPL,2/6/2012,13.79430085,13.99291828,13.78888468,13.96252346,249412800
AAPL,2/7/2012,14.00105046,14.13647238,13.98088688,14.10878563,316223600
AAPL,2/8/2012,14.15903593,14.34832374,14.1349605,14.34501457,407890000
AAPL,2/9/2012,14.46780015,14.94899701,14.46178129,14.84126186,884214800
AAPL,2/10/2012,14.77475301,14.97517533,14.70222618,14.84878254,631302000
AAPL,2/13/2012,15.03265277,15.16205577,14.95922432,15.12504101,517216000
AAPL,2/14/2012,15.18703637,15.33449437,15.10698797,15.33148575,460398400
AAPL,2/15/2012,15.47593643,15.83796152,14.95321022,14.97668457,1506120000
AAPL,2/16/2012,14.79100293,15.19395617,14.64444657,15.11330509,944552000
AAPL,2/17/2012,15.14038879,15.28062575,15.05582586,15.11059666,535805200
AAPL,2/21/2012,15.25384142,15.49368763,15.1707828,15.49368763,605595200
AAPL,2/22/2012,15.44042229,15.51294751,15.31974622,15.43921852,483302400
AAPL,2/23/2012,15.50060913,15.5833672,15.33268703,15.54003143,568027600
AAPL,2/24/2012,15.63874498,15.73594675,15.60774906,15.72120094,415072000
AAPL,2/27/2012,15.68809437,15.90446789,15.53672451,15.82201195,547582000
AAPL,2/28/2012,15.88821432,16.1124115,15.82471658,16.1124115,600387200
AAPL,2/29/2012,16.29748752,16.47955433,16.12113904,16.32396889,952011200
AAPL,3/1/2012,16.49640196,16.49760734,16.21352218,16.38505554,683270000
AAPL,3/2/2012,16.37814527,16.45518345,16.32638308,16.40643311,431712400
AAPL,3/5/2012,16.41365158,16.4756434,15.82923255,16.04470444,809124400
AAPL,3/6/2012,15.7588096,16.06064759,15.53491298,15.95742702,810238800
AAPL,3/7/2012,16.15423712,16.18372871,15.74797325,15.97036552,798520800
AAPL,3/8/2012,16.09074436,16.3405213,16.01340406,16.31042862,516457200
AAPL,3/9/2012,16.37723932,16.48347016,16.3441364,16.40612984,418919200
AAPL,3/12/2012,16.52078179,16.61166573,16.46119591,16.61166573,407282400
AAPL,3/13/2012,16.77838471,17.09857988,16.72451554,17.09617233,690855200
AAPL,3/14/2012,17.39560366,17.89726292,17.31585421,17.74258232,1418844000
AAPL,3/15/2012,18.0444176,18.05645531,17.41064733,17.62160301,1159718000
AAPL,3/16/2012,17.59632845,17.73114764,17.39409965,17.62190819,825487600
AAPL,3/19/2012,18.00710092,18.10941825,17.72662868,18.08925629,901236000
AAPL,3/20/2012,18.04140731,18.26379799,17.79975629,18.23551178,816662000
AAPL,3/21/2012,18.13861415,18.34656125,18.09859076,18.13139153,644042000
AAPL,3/22/2012,17.98935166,18.19158207,17.92164152,18.03629875,623870800
AAPL,3/23/2012,18.07090369,18.110326,17.88763312,17.93728828,430488800
AAPL,3/26/2012,18.04983707,18.27132779,17.91351518,18.26621056,595742000
AAPL,3/27/2012,18.24213403,18.54607903,18.23852272,18.49191093,607129600
AAPL,3/28/2012,18.6092844,18.70167268,18.36642945,18.58641434,655460400
AAPL,3/29/2012,18.44075993,18.55451396,18.27374102,18.3528862,608238400
AAPL,3/30/2012,18.32008184,18.37394941,17.9941683,18.04261971,731038000
AAPL,4/2/2012,18.11122762,18.6210127,18.06759131,18.61680031,598351600
AAPL,4/3/2012,18.87771171,19.02547344,18.7335645,18.93850136,834559600
AAPL,4/4/2012,18.78893494,18.8343761,18.56774639,18.78773117,572980800
AAPL,4/5/2012,18.86808399,19.09920328,18.76034885,19.06971169,641298000
AAPL,4/9/2012,18.8425031,19.25508649,18.81752605,19.14644814,597536800
AAPL,4/10/2012,19.25779656,19.3802775,18.83859318,18.91202164,889725200
AAPL,4/11/2012,19.14555051,19.16571248,18.75854516,18.84461403,696614800
AAPL,4/12/2012,18.80849737,18.99899058,18.6730755,18.74138832,614336800
AAPL,4/13/2012,18.78171597,18.799472,18.16178809,18.21354866,859644800
AAPL,4/16/2012,18.35889519,18.36551513,17.4016191,17.45819473,1050786800
AAPL,4/17/2012,17.42238676,18.3570919,17.21082837,18.34806442,1025528000
AAPL,4/18/2012,18.46903783,18.66554985,18.13770665,18.30713463,954531200
AAPL,4/19/2012,18.06277679,18.1984992,17.59030699,17.67818069,834719200
AAPL,4/20/2012,17.79675259,17.89425647,17.16599078,17.24303055,1030985200
AAPL,4/23/2012,17.17171087,17.35407826,16.75070098,17.20451164,966529200
AAPL,4/24/2012,16.93095943,17.0838352,16.70194713,16.86084175,1076149200
AAPL,4/25/2012,18.52682622,18.59784715,18.23672367,18.35709763,905777600
AAPL,4/26/2012,18.48559226,18.49823267,18.12025649,18.28787804,536068400
AAPL,4/27/2012,18.20873609,18.24213954,18.07120719,18.14644051,406722400
AAPL,4/30/2012,17.98994492,18.00800148,17.54455932,17.5740509,506144800
AAPL,5/1/2012,17.60174217,17.9586515,17.49129898,17.51838303,610999200
AAPL,5/2/2012,17.46151341,17.67698374,17.41998408,17.63425064,427389200
AAPL,5/3/2012,17.77026579,17.79734984,17.46331058,17.50905228,390549600
AAPL,5/4/2012,17.36641428,17.40493336,17.00799895,17.01040649,529992400
AAPL,5/7/2012,16.89755803,17.23671306,16.88943217,17.13770485,460118400
AAPL,5/8/2012,17.14071362,17.19849306,16.814199,17.09858322,497252000
AAPL,5/9/2012,16.96376546,17.27312837,16.87799873,17.12867737,480704000
AAPL,5/10/2012,17.29118487,17.33030666,17.10641152,17.16900444,333200000
AAPL,5/11/2012,17.00287844,17.28786524,16.98331756,17.05433846,399546000
AAPL,5/14/2012,16.92975645,17.07841822,16.78019145,16.79884911,352626400
AAPL,5/15/2012,16.89604738,16.94931225,16.60413849,16.64687157,476336000
AAPL,5/16/2012,16.67336378,16.75882997,16.28184542,16.43351746,560896000
AAPL,5/17/2012,16.41033492,16.47624019,15.95321369,15.95321369,717220000
AAPL,5/18/2012,16.06877754,16.35316172,15.71427568,15.9610424,732292400
AAPL,5/21/2012,16.08502726,16.8987574,16.07148363,16.89093208,631106000
AAPL,5/22/2012,17.13980807,17.27011432,16.62912127,16.76123238,694870400
AAPL,5/23/2012,16.77717628,17.23760993,16.64867812,17.17020035,584897600
AAPL,5/24/2012,17.32999928,17.34895908,16.88942859,17.01251221,496230000
AAPL,5/25/2012,16.99053981,17.0284578,16.80636605,16.92132378,328507200
AAPL,5/29/2012,17.18043726,17.27372715,17.0122146,17.22166443,380508800
